"","site","nsamps","nsubs","repl","hab_woody","hab_grass","rich.tot","rich.pif","rich.for"
"20252",2,12,4,52,1,1,32,5,3
"20253",2,12,4,53,1,1,33,6,3
"20254",2,12,4,54,1,1,27,5,2
"20255",2,12,4,55,1,1,29,5,2
"20256",2,12,4,56,1,1,30,5,1
"20257",2,12,4,57,1,1,34,6,3
"20258",2,12,4,58,1,1,30,5,2
"20259",2,12,4,59,1,1,34,6,3
"20260",2,12,4,60,1,1,33,5,2
"20261",2,12,4,61,1,1,31,5,3
"20262",2,12,4,62,1,1,31,6,2
"20263",2,12,4,63,1,1,34,5,3
"20264",2,12,4,64,1,1,34,6,3
"20265",2,12,4,65,1,1,32,5,3
"20266",2,12,4,66,1,1,34,5,3
"20267",2,12,4,67,1,1,32,5,2
"20268",2,12,4,68,1,1,32,5,2
"20269",2,12,4,69,1,1,33,4,3
"20270",2,12,4,70,1,1,35,6,3
"20271",2,12,4,71,1,1,33,5,3
"20272",2,12,4,72,1,1,34,6,3
"20273",2,12,4,73,1,1,32,6,3
"20274",2,12,4,74,1,1,34,5,3
"20275",2,12,4,75,1,1,30,6,3
"20276",2,12,4,76,1,1,33,5,2
"20277",2,12,4,77,1,1,33,5,3
"20278",2,12,4,78,1,1,31,5,3
"20279",2,12,4,79,1,1,30,4,3
"20280",2,12,4,80,1,1,32,5,3
"20281",2,12,4,81,1,1,29,5,3
"20282",2,12,4,82,1,1,30,6,2
"20283",2,12,4,83,1,1,30,5,1
"20284",2,12,4,84,1,1,34,5,3
"20285",2,12,4,85,1,1,33,5,3
"20286",2,12,4,86,1,1,29,5,2
"20287",2,12,4,87,1,1,32,6,2
"20288",2,12,4,88,1,1,30,5,2
"20289",2,12,4,89,1,1,34,5,3
"20290",2,12,4,90,1,1,30,5,3
"20291",2,12,4,91,1,1,34,6,3
"20292",2,12,4,92,1,1,32,6,3
"20293",2,12,4,93,1,1,33,6,3
"20294",2,12,4,94,1,1,28,4,3
"20295",2,12,4,95,1,1,35,6,3
"20296",2,12,4,96,1,1,33,6,3
"20297",2,12,4,97,1,1,31,5,3
"20298",2,12,4,98,1,1,27,4,3
"20299",2,12,4,99,1,1,29,4,2
"20300",2,12,4,100,1,1,27,5,2
"20301",2,12,5,1,1,1,34,6,3
"20302",2,12,5,2,1,1,35,5,3
"20303",2,12,5,3,1,1,34,5,3
"20304",2,12,5,4,1,1,32,5,3
"20305",2,12,5,5,1,1,32,5,3
"20306",2,12,5,6,1,1,35,6,3
"20307",2,12,5,7,1,1,33,6,2
"20308",2,12,5,8,1,1,32,6,3
"20309",2,12,5,9,1,1,31,6,3
"20310",2,12,5,10,1,1,34,6,3
"20311",2,12,5,11,1,1,32,6,3
"20312",2,12,5,12,1,1,36,6,3
"20313",2,12,5,13,1,1,33,6,3
"20314",2,12,5,14,1,1,36,6,3
"20315",2,12,5,15,1,1,32,5,3
"20316",2,12,5,16,1,1,35,6,3
"20317",2,12,5,17,1,1,35,6,3
"20318",2,12,5,18,1,1,35,5,3
"20319",2,12,5,19,1,1,36,6,3
"20320",2,12,5,20,1,1,34,6,3
"20321",2,12,5,21,1,1,34,6,3
"20322",2,12,5,22,1,1,34,6,2
"20323",2,12,5,23,1,1,34,6,3
"20324",2,12,5,24,1,1,35,5,3
"20325",2,12,5,25,1,1,35,6,3
"20326",2,12,5,26,1,1,33,5,3
"20327",2,12,5,27,1,1,32,6,3
"20328",2,12,5,28,1,1,34,5,3
"20329",2,12,5,29,1,1,35,6,3
"20330",2,12,5,30,1,1,35,6,3
"20331",2,12,5,31,1,1,36,6,3
"20332",2,12,5,32,1,1,33,6,3
"20333",2,12,5,33,1,1,36,6,3
"20334",2,12,5,34,1,1,34,5,3
"20335",2,12,5,35,1,1,35,6,3
"20336",2,12,5,36,1,1,33,5,3
"20337",2,12,5,37,1,1,34,6,3
"20338",2,12,5,38,1,1,33,6,3
"20339",2,12,5,39,1,1,36,6,3
"20340",2,12,5,40,1,1,34,5,3
"20341",2,12,5,41,1,1,36,6,3
"20342",2,12,5,42,1,1,32,5,3
"20343",2,12,5,43,1,1,34,5,3
"20344",2,12,5,44,1,1,34,6,2
"20345",2,12,5,45,1,1,33,6,3
"20346",2,12,5,46,1,1,35,6,3
"20347",2,12,5,47,1,1,36,6,3
"20348",2,12,5,48,1,1,35,5,3
"20349",2,12,5,49,1,1,34,6,3
"20350",2,12,5,50,1,1,33,6,2
"20351",2,12,5,51,1,1,36,6,3
"20352",2,12,5,52,1,1,34,5,3
"20353",2,12,5,53,1,1,35,6,3
"20354",2,12,5,54,1,1,36,6,3
"20355",2,12,5,55,1,1,36,6,3
"20356",2,12,5,56,1,1,35,6,3
"20357",2,12,5,57,1,1,35,6,3
"20358",2,12,5,58,1,1,33,4,3
"20359",2,12,5,59,1,1,35,6,3
"20360",2,12,5,60,1,1,34,6,3
"20361",2,12,5,61,1,1,33,6,2
"20362",2,12,5,62,1,1,33,6,3
"20363",2,12,5,63,1,1,34,5,3
"20364",2,12,5,64,1,1,36,6,3
"20365",2,12,5,65,1,1,36,6,3
"20366",2,12,5,66,1,1,36,6,3
"20367",2,12,5,67,1,1,35,6,3
"20368",2,12,5,68,1,1,35,6,3
"20369",2,12,5,69,1,1,34,5,3
"20370",2,12,5,70,1,1,34,6,3
"20371",2,12,5,71,1,1,33,5,3
"20372",2,12,5,72,1,1,34,6,3
"20373",2,12,5,73,1,1,33,6,3
"20374",2,12,5,74,1,1,36,6,3
"20375",2,12,5,75,1,1,36,6,3
"20376",2,12,5,76,1,1,31,6,2
"20377",2,12,5,77,1,1,35,6,3
"20378",2,12,5,78,1,1,31,6,2
"20379",2,12,5,79,1,1,35,6,3
"20380",2,12,5,80,1,1,35,6,3
"20381",2,12,5,81,1,1,32,5,3
"20382",2,12,5,82,1,1,32,4,3
"20383",2,12,5,83,1,1,33,6,3
"20384",2,12,5,84,1,1,34,6,2
"20385",2,12,5,85,1,1,33,5,3
"20386",2,12,5,86,1,1,35,5,3
"20387",2,12,5,87,1,1,33,6,3
"20388",2,12,5,88,1,1,35,6,3
"20389",2,12,5,89,1,1,35,6,3
"20390",2,12,5,90,1,1,34,5,3
"20391",2,12,5,91,1,1,34,5,3
"20392",2,12,5,92,1,1,32,6,3
"20393",2,12,5,93,1,1,35,5,3
"20394",2,12,5,94,1,1,35,6,3
"20395",2,12,5,95,1,1,33,5,3
"20396",2,12,5,96,1,1,33,6,3
"20397",2,12,5,97,1,1,36,6,3
"20398",2,12,5,98,1,1,32,4,3
"20399",2,12,5,99,1,1,35,6,3
"20400",2,12,5,100,1,1,32,6,3
"20401",2,13,1,1,1,1,23,3,2
"20402",2,13,1,2,1,1,23,4,3
"20403",2,13,1,3,1,1,23,5,0
"20404",2,13,1,4,1,1,26,6,2
"20405",2,13,1,5,1,1,23,4,1
"20406",2,13,1,6,1,1,19,4,1
"20407",2,13,1,7,1,1,19,3,0
"20408",2,13,1,8,1,1,23,5,1
"20409",2,13,1,9,1,1,20,5,1
"20410",2,13,1,10,1,1,26,3,2
"20411",2,13,1,11,1,1,20,3,1
"20412",2,13,1,12,1,1,19,3,0
"20413",2,13,1,13,1,1,23,3,2
"20414",2,13,1,14,1,1,19,4,0
"20415",2,13,1,15,1,1,21,4,0
"20416",2,13,1,16,1,1,19,3,1
"20417",2,13,1,17,1,1,17,3,0
"20418",2,13,1,18,1,1,22,3,1
"20419",2,13,1,19,1,1,22,4,1
"20420",2,13,1,20,1,1,22,6,2
"20421",2,13,1,21,1,1,22,3,3
"20422",2,13,1,22,1,1,25,4,1
"20423",2,13,1,23,1,1,24,5,1
"20424",2,13,1,24,1,1,23,2,2
"20425",2,13,1,25,1,1,21,4,1
"20426",2,13,1,26,1,1,22,4,0
"20427",2,13,1,27,1,1,21,4,1
"20428",2,13,1,28,1,1,20,2,0
"20429",2,13,1,29,1,1,20,3,0
"20430",2,13,1,30,1,1,19,3,1
"20431",2,13,1,31,1,1,19,3,2
"20432",2,13,1,32,1,1,18,3,0
"20433",2,13,1,33,1,1,22,4,2
"20434",2,13,1,34,1,1,23,4,0
"20435",2,13,1,35,1,1,24,5,1
"20436",2,13,1,36,1,1,21,4,2
"20437",2,13,1,37,1,1,19,3,0
"20438",2,13,1,38,1,1,28,4,2
"20439",2,13,1,39,1,1,23,3,3
"20440",2,13,1,40,1,1,21,4,0
"20441",2,13,1,41,1,1,22,5,0
"20442",2,13,1,42,1,1,20,3,1
"20443",2,13,1,43,1,1,24,3,2
"20444",2,13,1,44,1,1,21,4,0
"20445",2,13,1,45,1,1,17,3,0
"20446",2,13,1,46,1,1,19,3,2
"20447",2,13,1,47,1,1,20,3,3
"20448",2,13,1,48,1,1,21,3,0
"20449",2,13,1,49,1,1,19,3,1
"20450",2,13,1,50,1,1,18,4,1
"20451",2,13,1,51,1,1,21,3,1
"20452",2,13,1,52,1,1,23,5,0
"20453",2,13,1,53,1,1,22,4,1
"20454",2,13,1,54,1,1,27,3,3
"20455",2,13,1,55,1,1,24,3,1
"20456",2,13,1,56,1,1,24,3,3
"20457",2,13,1,57,1,1,25,4,2
"20458",2,13,1,58,1,1,19,3,0
"20459",2,13,1,59,1,1,17,3,1
"20460",2,13,1,60,1,1,15,3,0
"20461",2,13,1,61,1,1,22,4,0
"20462",2,13,1,62,1,1,18,3,0
"20463",2,13,1,63,1,1,24,4,2
"20464",2,13,1,64,1,1,20,3,0
"20465",2,13,1,65,1,1,23,3,0
"20466",2,13,1,66,1,1,21,4,2
"20467",2,13,1,67,1,1,22,4,2
"20468",2,13,1,68,1,1,23,4,1
"20469",2,13,1,69,1,1,20,3,2
"20470",2,13,1,70,1,1,21,3,2
"20471",2,13,1,71,1,1,22,4,0
"20472",2,13,1,72,1,1,19,4,0
"20473",2,13,1,73,1,1,20,3,2
"20474",2,13,1,74,1,1,26,5,3
"20475",2,13,1,75,1,1,21,3,1
"20476",2,13,1,76,1,1,18,4,0
"20477",2,13,1,77,1,1,27,6,2
"20478",2,13,1,78,1,1,23,3,1
"20479",2,13,1,79,1,1,20,3,0
"20480",2,13,1,80,1,1,20,3,0
"20481",2,13,1,81,1,1,24,5,1
"20482",2,13,1,82,1,1,22,4,1
"20483",2,13,1,83,1,1,23,4,1
"20484",2,13,1,84,1,1,21,3,0
"20485",2,13,1,85,1,1,20,3,0
"20486",2,13,1,86,1,1,23,3,2
"20487",2,13,1,87,1,1,20,3,1
"20488",2,13,1,88,1,1,17,4,0
"20489",2,13,1,89,1,1,23,4,1
"20490",2,13,1,90,1,1,24,4,2
"20491",2,13,1,91,1,1,20,3,1
"20492",2,13,1,92,1,1,21,4,1
"20493",2,13,1,93,1,1,19,3,0
"20494",2,13,1,94,1,1,22,3,2
"20495",2,13,1,95,1,1,21,4,2
"20496",2,13,1,96,1,1,20,4,0
"20497",2,13,1,97,1,1,19,4,1
"20498",2,13,1,98,1,1,21,4,1
"20499",2,13,1,99,1,1,19,3,1
"20500",2,13,1,100,1,1,22,4,0
"20501",2,13,2,1,1,1,24,4,1
"20502",2,13,2,2,1,1,27,5,0
"20503",2,13,2,3,1,1,24,4,1
"20504",2,13,2,4,1,1,26,5,2
"20505",2,13,2,5,1,1,27,4,3
"20506",2,13,2,6,1,1,29,6,2
"20507",2,13,2,7,1,1,24,5,2
"20508",2,13,2,8,1,1,24,5,0
"20509",2,13,2,9,1,1,27,4,2
"20510",2,13,2,10,1,1,29,6,1
"20511",2,13,2,11,1,1,26,4,3
"20512",2,13,2,12,1,1,26,4,1
"20513",2,13,2,13,1,1,25,4,3
"20514",2,13,2,14,1,1,31,6,3
"20515",2,13,2,15,1,1,29,5,3
"20516",2,13,2,16,1,1,27,6,2
"20517",2,13,2,17,1,1,28,5,3
"20518",2,13,2,18,1,1,25,4,0
"20519",2,13,2,19,1,1,21,3,1
"20520",2,13,2,20,1,1,24,4,2
"20521",2,13,2,21,1,1,25,3,3
"20522",2,13,2,22,1,1,26,4,3
"20523",2,13,2,23,1,1,21,3,0
"20524",2,13,2,24,1,1,25,3,1
"20525",2,13,2,25,1,1,26,3,3
"20526",2,13,2,26,1,1,27,5,3
"20527",2,13,2,27,1,1,24,5,1
"20528",2,13,2,28,1,1,29,5,3
"20529",2,13,2,29,1,1,28,5,3
"20530",2,13,2,30,1,1,26,5,1
"20531",2,13,2,31,1,1,21,4,1
"20532",2,13,2,32,1,1,29,6,2
"20533",2,13,2,33,1,1,29,5,3
"20534",2,13,2,34,1,1,28,4,3
"20535",2,13,2,35,1,1,26,4,3
"20536",2,13,2,36,1,1,25,4,1
"20537",2,13,2,37,1,1,27,5,1
"20538",2,13,2,38,1,1,24,4,2
"20539",2,13,2,39,1,1,29,5,3
"20540",2,13,2,40,1,1,29,5,2
"20541",2,13,2,41,1,1,30,5,3
"20542",2,13,2,42,1,1,25,5,1
"20543",2,13,2,43,1,1,27,5,2
"20544",2,13,2,44,1,1,26,6,1
"20545",2,13,2,45,1,1,26,3,2
"20546",2,13,2,46,1,1,24,3,1
"20547",2,13,2,47,1,1,30,3,3
"20548",2,13,2,48,1,1,23,5,1
"20549",2,13,2,49,1,1,24,5,1
"20550",2,13,2,50,1,1,23,3,1
"20551",2,13,2,51,1,1,24,5,0
"20552",2,13,2,52,1,1,23,4,1
"20553",2,13,2,53,1,1,25,4,2
"20554",2,13,2,54,1,1,30,6,3
"20555",2,13,2,55,1,1,22,3,1
"20556",2,13,2,56,1,1,23,4,2
"20557",2,13,2,57,1,1,28,3,3
"20558",2,13,2,58,1,1,28,5,2
"20559",2,13,2,59,1,1,30,5,3
"20560",2,13,2,60,1,1,26,4,2
"20561",2,13,2,61,1,1,26,5,2
"20562",2,13,2,62,1,1,27,3,2
"20563",2,13,2,63,1,1,28,4,2
"20564",2,13,2,64,1,1,26,5,1
"20565",2,13,2,65,1,1,24,4,2
"20566",2,13,2,66,1,1,26,4,2
"20567",2,13,2,67,1,1,27,4,2
"20568",2,13,2,68,1,1,24,5,0
"20569",2,13,2,69,1,1,26,4,1
"20570",2,13,2,70,1,1,29,5,3
"20571",2,13,2,71,1,1,26,4,1
"20572",2,13,2,72,1,1,27,4,2
"20573",2,13,2,73,1,1,25,3,2
"20574",2,13,2,74,1,1,28,4,3
"20575",2,13,2,75,1,1,23,4,0
"20576",2,13,2,76,1,1,26,5,2
"20577",2,13,2,77,1,1,26,4,2
"20578",2,13,2,78,1,1,27,6,1
"20579",2,13,2,79,1,1,25,3,2
"20580",2,13,2,80,1,1,25,6,0
"20581",2,13,2,81,1,1,26,4,2
"20582",2,13,2,82,1,1,22,4,1
"20583",2,13,2,83,1,1,27,4,1
"20584",2,13,2,84,1,1,26,4,3
"20585",2,13,2,85,1,1,26,4,2
"20586",2,13,2,86,1,1,28,5,3
"20587",2,13,2,87,1,1,26,3,2
"20588",2,13,2,88,1,1,22,4,0
"20589",2,13,2,89,1,1,26,4,2
"20590",2,13,2,90,1,1,27,4,1
"20591",2,13,2,91,1,1,27,4,2
"20592",2,13,2,92,1,1,26,4,2
"20593",2,13,2,93,1,1,26,5,3
"20594",2,13,2,94,1,1,26,5,1
"20595",2,13,2,95,1,1,25,4,0
"20596",2,13,2,96,1,1,28,4,3
"20597",2,13,2,97,1,1,27,6,1
"20598",2,13,2,98,1,1,28,5,3
"20599",2,13,2,99,1,1,26,6,0
"20600",2,13,2,100,1,1,30,5,3
"20601",2,13,3,1,1,1,27,4,1
"20602",2,13,3,2,1,1,31,4,3
"20603",2,13,3,3,1,1,26,6,3
"20604",2,13,3,4,1,1,30,5,3
"20605",2,13,3,5,1,1,31,5,3
"20606",2,13,3,6,1,1,28,5,2
"20607",2,13,3,7,1,1,30,4,3
"20608",2,13,3,8,1,1,32,5,3
"20609",2,13,3,9,1,1,29,4,1
"20610",2,13,3,10,1,1,27,5,2
"20611",2,13,3,11,1,1,32,6,3
"20612",2,13,3,12,1,1,27,4,1
"20613",2,13,3,13,1,1,30,4,3
"20614",2,13,3,14,1,1,32,5,3
"20615",2,13,3,15,1,1,32,6,2
"20616",2,13,3,16,1,1,31,5,2
"20617",2,13,3,17,1,1,31,6,2
"20618",2,13,3,18,1,1,29,5,3
"20619",2,13,3,19,1,1,31,5,3
"20620",2,13,3,20,1,1,33,6,3
"20621",2,13,3,21,1,1,30,5,2
"20622",2,13,3,22,1,1,30,5,2
"20623",2,13,3,23,1,1,27,4,2
"20624",2,13,3,24,1,1,28,5,2
"20625",2,13,3,25,1,1,31,5,3
"20626",2,13,3,26,1,1,33,6,3
"20627",2,13,3,27,1,1,29,4,3
"20628",2,13,3,28,1,1,29,4,3
"20629",2,13,3,29,1,1,27,4,0
"20630",2,13,3,30,1,1,26,4,1
"20631",2,13,3,31,1,1,32,5,3
"20632",2,13,3,32,1,1,28,5,3
"20633",2,13,3,33,1,1,29,5,1
"20634",2,13,3,34,1,1,28,5,2
"20635",2,13,3,35,1,1,26,5,1
"20636",2,13,3,36,1,1,33,6,3
"20637",2,13,3,37,1,1,31,5,3
"20638",2,13,3,38,1,1,32,6,3
"20639",2,13,3,39,1,1,31,4,3
"20640",2,13,3,40,1,1,30,5,3
"20641",2,13,3,41,1,1,31,5,3
"20642",2,13,3,42,1,1,29,4,2
"20643",2,13,3,43,1,1,33,5,3
"20644",2,13,3,44,1,1,28,4,3
"20645",2,13,3,45,1,1,32,6,3
"20646",2,13,3,46,1,1,34,6,3
"20647",2,13,3,47,1,1,27,4,2
"20648",2,13,3,48,1,1,30,5,3
"20649",2,13,3,49,1,1,32,5,3
"20650",2,13,3,50,1,1,31,6,3
"20651",2,13,3,51,1,1,32,6,3
"20652",2,13,3,52,1,1,30,6,2
"20653",2,13,3,53,1,1,33,5,3
"20654",2,13,3,54,1,1,33,6,3
"20655",2,13,3,55,1,1,30,6,3
"20656",2,13,3,56,1,1,27,4,1
"20657",2,13,3,57,1,1,29,6,2
"20658",2,13,3,58,1,1,29,5,2
"20659",2,13,3,59,1,1,27,5,1
"20660",2,13,3,60,1,1,33,6,3
"20661",2,13,3,61,1,1,33,5,3
"20662",2,13,3,62,1,1,33,6,3
"20663",2,13,3,63,1,1,31,5,3
"20664",2,13,3,64,1,1,31,5,3
"20665",2,13,3,65,1,1,30,5,1
"20666",2,13,3,66,1,1,26,4,0
"20667",2,13,3,67,1,1,31,6,3
"20668",2,13,3,68,1,1,28,5,2
"20669",2,13,3,69,1,1,32,3,3
"20670",2,13,3,70,1,1,26,5,1
"20671",2,13,3,71,1,1,28,5,2
"20672",2,13,3,72,1,1,28,4,2
"20673",2,13,3,73,1,1,28,4,3
"20674",2,13,3,74,1,1,30,5,3
"20675",2,13,3,75,1,1,27,4,1
"20676",2,13,3,76,1,1,31,6,3
"20677",2,13,3,77,1,1,31,5,3
"20678",2,13,3,78,1,1,28,6,1
"20679",2,13,3,79,1,1,32,6,3
"20680",2,13,3,80,1,1,29,6,2
"20681",2,13,3,81,1,1,29,5,3
"20682",2,13,3,82,1,1,32,5,2
"20683",2,13,3,83,1,1,31,5,2
"20684",2,13,3,84,1,1,29,4,3
"20685",2,13,3,85,1,1,26,5,0
"20686",2,13,3,86,1,1,31,5,2
"20687",2,13,3,87,1,1,32,6,3
"20688",2,13,3,88,1,1,32,5,2
"20689",2,13,3,89,1,1,28,5,1
"20690",2,13,3,90,1,1,29,6,2
"20691",2,13,3,91,1,1,34,6,3
"20692",2,13,3,92,1,1,29,5,2
"20693",2,13,3,93,1,1,31,4,3
"20694",2,13,3,94,1,1,33,6,3
"20695",2,13,3,95,1,1,27,5,2
"20696",2,13,3,96,1,1,30,6,2
"20697",2,13,3,97,1,1,29,5,3
"20698",2,13,3,98,1,1,30,5,2
"20699",2,13,3,99,1,1,27,4,2
"20700",2,13,3,100,1,1,30,5,2
"20701",2,13,4,1,1,1,32,6,3
"20702",2,13,4,2,1,1,31,5,2
"20703",2,13,4,3,1,1,33,5,3
"20704",2,13,4,4,1,1,31,5,2
"20705",2,13,4,5,1,1,31,5,3
"20706",2,13,4,6,1,1,33,6,2
"20707",2,13,4,7,1,1,34,6,3
"20708",2,13,4,8,1,1,31,5,2
"20709",2,13,4,9,1,1,29,4,2
"20710",2,13,4,10,1,1,33,5,3
"20711",2,13,4,11,1,1,33,5,3
"20712",2,13,4,12,1,1,34,6,3
"20713",2,13,4,13,1,1,30,5,2
"20714",2,13,4,14,1,1,33,6,3
"20715",2,13,4,15,1,1,32,6,3
"20716",2,13,4,16,1,1,32,6,2
"20717",2,13,4,17,1,1,31,5,3
"20718",2,13,4,18,1,1,36,6,3
"20719",2,13,4,19,1,1,33,6,3
"20720",2,13,4,20,1,1,32,5,3
"20721",2,13,4,21,1,1,32,5,3
"20722",2,13,4,22,1,1,35,6,3
"20723",2,13,4,23,1,1,34,5,3
"20724",2,13,4,24,1,1,32,6,3
"20725",2,13,4,25,1,1,33,6,3
"20726",2,13,4,26,1,1,34,6,3
"20727",2,13,4,27,1,1,33,6,3
"20728",2,13,4,28,1,1,35,6,3
"20729",2,13,4,29,1,1,32,6,3
"20730",2,13,4,30,1,1,31,6,2
"20731",2,13,4,31,1,1,33,4,3
"20732",2,13,4,32,1,1,33,6,2
"20733",2,13,4,33,1,1,33,6,3
"20734",2,13,4,34,1,1,33,6,3
"20735",2,13,4,35,1,1,31,6,2
"20736",2,13,4,36,1,1,33,6,3
"20737",2,13,4,37,1,1,33,6,3
"20738",2,13,4,38,1,1,33,5,3
"20739",2,13,4,39,1,1,30,5,2
"20740",2,13,4,40,1,1,34,6,3
"20741",2,13,4,41,1,1,32,5,3
"20742",2,13,4,42,1,1,32,6,2
"20743",2,13,4,43,1,1,35,6,3
"20744",2,13,4,44,1,1,30,5,2
"20745",2,13,4,45,1,1,35,6,3
"20746",2,13,4,46,1,1,34,6,3
"20747",2,13,4,47,1,1,33,5,2
"20748",2,13,4,48,1,1,33,6,3
"20749",2,13,4,49,1,1,33,6,3
"20750",2,13,4,50,1,1,33,4,3
"20751",2,13,4,51,1,1,30,5,2
"20752",2,13,4,52,1,1,32,5,3
"20753",2,13,4,53,1,1,33,5,3
"20754",2,13,4,54,1,1,31,6,3
"20755",2,13,4,55,1,1,33,5,3
"20756",2,13,4,56,1,1,33,6,3
"20757",2,13,4,57,1,1,33,5,3
"20758",2,13,4,58,1,1,32,5,3
"20759",2,13,4,59,1,1,31,6,2
"20760",2,13,4,60,1,1,33,6,3
"20761",2,13,4,61,1,1,30,5,1
"20762",2,13,4,62,1,1,32,5,3
"20763",2,13,4,63,1,1,33,5,3
"20764",2,13,4,64,1,1,33,5,3
"20765",2,13,4,65,1,1,33,6,3
"20766",2,13,4,66,1,1,33,5,3
"20767",2,13,4,67,1,1,34,6,3
"20768",2,13,4,68,1,1,32,6,3
"20769",2,13,4,69,1,1,35,6,3
"20770",2,13,4,70,1,1,34,5,3
"20771",2,13,4,71,1,1,32,6,3
"20772",2,13,4,72,1,1,30,5,2
"20773",2,13,4,73,1,1,34,5,3
"20774",2,13,4,74,1,1,33,5,3
"20775",2,13,4,75,1,1,34,6,2
"20776",2,13,4,76,1,1,33,5,3
"20777",2,13,4,77,1,1,31,5,2
"20778",2,13,4,78,1,1,31,6,2
"20779",2,13,4,79,1,1,30,5,2
"20780",2,13,4,80,1,1,32,5,3
"20781",2,13,4,81,1,1,34,6,3
"20782",2,13,4,82,1,1,33,6,3
"20783",2,13,4,83,1,1,36,6,3
"20784",2,13,4,84,1,1,33,5,3
"20785",2,13,4,85,1,1,35,6,3
"20786",2,13,4,86,1,1,33,4,3
"20787",2,13,4,87,1,1,33,6,2
"20788",2,13,4,88,1,1,33,5,3
"20789",2,13,4,89,1,1,32,6,3
"20790",2,13,4,90,1,1,32,5,3
"20791",2,13,4,91,1,1,31,6,2
"20792",2,13,4,92,1,1,35,6,3
"20793",2,13,4,93,1,1,35,6,3
"20794",2,13,4,94,1,1,33,5,3
"20795",2,13,4,95,1,1,32,4,3
"20796",2,13,4,96,1,1,30,6,2
"20797",2,13,4,97,1,1,32,6,3
"20798",2,13,4,98,1,1,33,6,2
"20799",2,13,4,99,1,1,34,6,3
"20800",2,13,4,100,1,1,31,5,3
"20801",2,13,5,1,1,1,36,6,3
"20802",2,13,5,2,1,1,35,6,3
"20803",2,13,5,3,1,1,35,6,3
"20804",2,13,5,4,1,1,34,6,3
"20805",2,13,5,5,1,1,36,6,3
"20806",2,13,5,6,1,1,35,6,3
"20807",2,13,5,7,1,1,36,6,3
"20808",2,13,5,8,1,1,35,6,3
"20809",2,13,5,9,1,1,36,6,3
"20810",2,13,5,10,1,1,35,6,3
"20811",2,13,5,11,1,1,35,6,3
"20812",2,13,5,12,1,1,34,6,3
"20813",2,13,5,13,1,1,36,6,3
"20814",2,13,5,14,1,1,35,6,3
"20815",2,13,5,15,1,1,35,6,3
"20816",2,13,5,16,1,1,36,6,3
"20817",2,13,5,17,1,1,33,5,3
"20818",2,13,5,18,1,1,35,5,3
"20819",2,13,5,19,1,1,35,6,3
"20820",2,13,5,20,1,1,36,6,3
"20821",2,13,5,21,1,1,35,6,3
"20822",2,13,5,22,1,1,35,5,3
"20823",2,13,5,23,1,1,34,6,3
"20824",2,13,5,24,1,1,35,6,3
"20825",2,13,5,25,1,1,36,6,3
"20826",2,13,5,26,1,1,34,5,3
"20827",2,13,5,27,1,1,35,6,3
"20828",2,13,5,28,1,1,36,6,3
"20829",2,13,5,29,1,1,35,6,3
"20830",2,13,5,30,1,1,34,5,3
"20831",2,13,5,31,1,1,35,6,3
"20832",2,13,5,32,1,1,35,5,3
"20833",2,13,5,33,1,1,36,6,3
"20834",2,13,5,34,1,1,35,6,3
"20835",2,13,5,35,1,1,34,6,3
"20836",2,13,5,36,1,1,36,6,3
"20837",2,13,5,37,1,1,34,5,3
"20838",2,13,5,38,1,1,34,6,3
"20839",2,13,5,39,1,1,35,6,3
"20840",2,13,5,40,1,1,35,6,3
"20841",2,13,5,41,1,1,36,6,3
"20842",2,13,5,42,1,1,35,6,3
"20843",2,13,5,43,1,1,35,6,3
"20844",2,13,5,44,1,1,36,6,3
"20845",2,13,5,45,1,1,36,6,3
"20846",2,13,5,46,1,1,35,5,3
"20847",2,13,5,47,1,1,34,6,3
"20848",2,13,5,48,1,1,35,6,3
"20849",2,13,5,49,1,1,36,6,3
"20850",2,13,5,50,1,1,34,6,3
"20851",2,13,5,51,1,1,34,6,3
"20852",2,13,5,52,1,1,35,6,3
"20853",2,13,5,53,1,1,36,6,3
"20854",2,13,5,54,1,1,35,6,3
"20855",2,13,5,55,1,1,36,6,3
"20856",2,13,5,56,1,1,36,6,3
"20857",2,13,5,57,1,1,36,6,3
"20858",2,13,5,58,1,1,36,6,3
"20859",2,13,5,59,1,1,36,6,3
"20860",2,13,5,60,1,1,35,6,3
"20861",2,13,5,61,1,1,35,6,3
"20862",2,13,5,62,1,1,36,6,3
"20863",2,13,5,63,1,1,33,5,3
"20864",2,13,5,64,1,1,35,6,3
"20865",2,13,5,65,1,1,34,6,3
"20866",2,13,5,66,1,1,34,5,3
"20867",2,13,5,67,1,1,36,6,3
"20868",2,13,5,68,1,1,35,6,3
"20869",2,13,5,69,1,1,36,6,3
"20870",2,13,5,70,1,1,36,6,3
"20871",2,13,5,71,1,1,34,5,3
"20872",2,13,5,72,1,1,35,6,3
"20873",2,13,5,73,1,1,35,6,3
"20874",2,13,5,74,1,1,36,6,3
"20875",2,13,5,75,1,1,36,6,3
"20876",2,13,5,76,1,1,36,6,3
"20877",2,13,5,77,1,1,35,5,3
"20878",2,13,5,78,1,1,34,5,3
"20879",2,13,5,79,1,1,36,6,3
"20880",2,13,5,80,1,1,36,6,3
"20881",2,13,5,81,1,1,35,6,3
"20882",2,13,5,82,1,1,36,6,3
"20883",2,13,5,83,1,1,35,6,3
"20884",2,13,5,84,1,1,35,5,3
"20885",2,13,5,85,1,1,35,6,3
